"PID","MS_SubClass","MS_Zoning","Lot_Frontage","Lot_Area","Street","Alley","Lot_Shape","Land_Contour","Utilities","Lot_Config","Land_Slope","Neighborhood","Condition_1","Condition_2","Bldg_Type","House_Style","Overall_Qual","Overall_Cond","Year_Built","Year_Remod_Add","Roof_Style","Roof_Matl","Exterior_1st","Exterior_2nd","Mas_Vnr_Type","Mas_Vnr_Area","Exter_Qual","Exter_Cond","Foundation","Bsmt_Qual","Bsmt_Cond","Bsmt_Exposure","BsmtFin_Type_1","BsmtFin_SF_1","BsmtFin_Type_2","BsmtFin_SF_2","Bsmt_Unf_SF","Total_Bsmt_SF","Heating","Heating_QC","Central_Air","Electrical","First_Flr_SF","Second_Flr_SF","Low_Qual_Fin_SF","Gr_Liv_Area","Bsmt_Full_Bath","Bsmt_Half_Bath","Full_Bath","Half_Bath","Bedroom_AbvGr","Kitchen_AbvGr","Kitchen_Qual","TotRms_AbvGrd","Functional","Fireplaces","Fireplace_Qu","Garage_Type","Garage_Yr_Blt","Garage_Finish","Garage_Cars","Garage_Area","Garage_Qual","Garage_Cond","Paved_Drive","Wood_Deck_SF","Open_Porch_SF","Enclosed_Porch","Three_season_porch","Screen_Porch","Pool_Area","Pool_QC","Fence","Misc_Feature","Misc_Val","Mo_Sold","Year_Sold","Sale_Type","Sale_Condition","Longitude","Latitude","Sale_Price"
527425110,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",60,9000,"Pave","No_Alley_Access","Regular","Lvl","AllPub","FR2","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Below_Average","Good",1971,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Typical","Good","CBlock","Typical","Typical","No","ALQ",1,"Unf",0,624,864,"GasA","Good","Y","SBrkr",864,0,0,864,0,0,1,0,3,1,"Typical",5,"Typ",0,"No_Fireplace","Detchd",1986,"Unf",2,576,"Typical","Typical","Paved",200,0,0,0,0,0,"No_Pool","Good_Wood","None",0,7,2009,"WD ","Normal",-93.6223289,42.056461,130000
527450280,"Two_Story_PUD_1946_and_Newer","Residential_Medium_Density",21,1680,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Briardale","Norm","Norm","Twnhs","Two_Story","Above_Average","Average",1973,1973,"Gable","CompShg","HdBoard","HdBoard","BrkFace",504,"Typical","Typical","CBlock","Typical","Typical","No","BLQ",2,"Unf",0,229,483,"GasA","Typical","Y","SBrkr",483,504,0,987,1,0,1,1,2,1,"Typical",5,"Typ",0,"No_Fireplace","Detchd",1973,"Unf",1,264,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,7,2009,"WD ","Normal",-93.627396,42.052758,111000
527451110,"Two_Story_PUD_1946_and_Newer","Residential_Medium_Density",24,2368,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Briardale","Norm","Norm","TwnhsE","Two_Story","Average","Above_Average",1970,1970,"Gable","CompShg","HdBoard","HdBoard","None",312,"Typical","Typical","CBlock","Typical","Typical","No","LwQ",4,"Unf",0,0,765,"GasA","Typical","Y","SBrkr",765,600,0,1365,0,0,1,1,3,1,"Typical",7,"Min1",0,"No_Fireplace","Attchd",1970,"Unf",2,440,"Typical","Typical","Paved",0,36,0,0,0,0,"No_Pool","No_Fence","None",0,5,2009,"WD ","Normal",-93.628119,42.052338,125000
527451320,"Two_Story_PUD_1946_and_Newer","Residential_Medium_Density",21,1680,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Briardale","Norm","Norm","Twnhs","Two_Story","Average","Average",1971,1971,"Gable","CompShg","HdBoard","HdBoard","BrkFace",142,"Typical","Typical","CBlock","Typical","Typical","No","Unf",7,"Unf",0,630,630,"GasA","Typical","Y","SBrkr",630,672,0,1302,0,0,2,1,3,1,"Typical",6,"Typ",0,"No_Fireplace","Detchd",1991,"Unf",1,280,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,5,2009,"COD","Abnorml",-93.627565,42.051683,112000
527451540,"Two_Story_PUD_1946_and_Newer","Residential_Medium_Density",21,1680,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Briardale","Norm","Norm","Twnhs","Two_Story","Above_Average","Above_Average",1972,1972,"Gable","CompShg","HdBoard","HdBoard","BrkFace",425,"Typical","Typical","CBlock","Typical","Typical","No","Rec",6,"LwQ",294,79,483,"GasA","Typical","Y","SBrkr",483,504,0,987,1,0,1,1,2,1,"Typical",5,"Typ",0,"No_Fireplace","Detchd",1972,"Unf",1,288,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","No_Fence","None",0,7,2009,"WD ","Normal",-93.629456,42.051661,97000
527451640,"Two_Story_PUD_1946_and_Newer","Residential_Medium_Density",21,1680,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Briardale","Norm","Norm","Twnhs","Two_Story","Above_Average","Very_Good",1972,2007,"Gable","CompShg","HdBoard","HdBoard","BrkFace",510,"Typical","Typical","CBlock","Typical","Typical","No","ALQ",1,"Unf",0,321,483,"GasA","Good","Y","SBrkr",483,504,0,987,0,0,1,1,2,1,"Good",5,"Typ",0,"No_Fireplace","Detchd",1972,"Unf",1,264,"Typical","Typical","Paved",250,0,0,0,0,0,"No_Pool","No_Fence","None",0,5,2009,"WD ","Normal",-93.629851,42.051823,118000
527451650,"Two_Story_PUD_1946_and_Newer","Residential_Medium_Density",21,1680,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Briardale","Norm","Norm","Twnhs","Two_Story","Average","Good",1972,1972,"Gable","CompShg","CemntBd","CmentBd","BrkFace",268,"Typical","Typical","CBlock","Typical","Typical","No","ALQ",1,"Unf",0,399,630,"GasA","Typical","Y","SBrkr",630,672,0,1302,0,0,2,1,3,1,"Typical",6,"Typ",0,"No_Fireplace","Detchd",1972,"Unf",1,264,"Typical","Typical","Paved",185,0,0,0,0,0,"No_Pool","No_Fence","None",0,2,2009,"WD ","Normal",-93.629881,42.051822,119500
527452060,"One_Story_PUD_1946_and_Newer","Residential_Low_Density",0,4928,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Northpark_Villa","Norm","Norm","TwnhsE","One_Story","Above_Average","Above_Average",1976,1976,"Gable","CompShg","Plywood","Plywood","None",0,"Typical","Typical","CBlock","Good","Typical","No","LwQ",4,"Unf",0,0,958,"GasA","Typical","Y","SBrkr",958,0,0,958,0,0,2,0,2,1,"Typical",5,"Typ",0,"No_Fireplace","Attchd",1976,"RFn",2,440,"Typical","Typical","Paved",0,60,0,0,0,0,"No_Pool","No_Fence","None",0,10,2009,"WD ","Normal",-93.627244,42.050615,143750
527453050,"Two_Story_PUD_1946_and_Newer","Residential_Low_Density",24,2308,"Pave","No_Alley_Access","Regular","Lvl","AllPub","FR2","Gtl","Northpark_Villa","Norm","Norm","TwnhsE","Two_Story","Above_Average","Average",1976,1976,"Gable","CompShg","Plywood","Brk Cmn","None",0,"Typical","Typical","CBlock","Good","Typical","No","ALQ",1,"Unf",0,498,804,"GasA","Typical","Y","SBrkr",804,744,0,1548,0,0,2,1,3,1,"Typical",7,"Typ",1,"Typical","Detchd",1976,"RFn",2,440,"Typical","Typical","Paved",108,0,0,0,0,0,"No_Pool","No_Fence","None",0,9,2009,"WD ","Normal",-93.624729,42.050705,146000
527453060,"Two_Story_PUD_1946_and_Newer","Residential_Low_Density",24,2280,"Pave","No_Alley_Access","Regular","Lvl","AllPub","FR2","Gtl","Northpark_Villa","Norm","Norm","Twnhs","Two_Story","Above_Average","Above_Average",1976,1976,"Gable","CompShg","Plywood","Brk Cmn","None",0,"Typical","Typical","CBlock","Good","Typical","No","ALQ",1,"Unf",0,289,855,"GasA","Typical","Y","SBrkr",855,601,0,1456,0,0,2,1,3,1,"Typical",7,"Typ",1,"Typical","Attchd",1976,"Unf",2,440,"Typical","Typical","Paved",87,0,0,0,0,0,"No_Pool","No_Fence","None",0,7,2009,"WD ","Normal",-93.624748,42.050705,148500
527453140,"One_Story_PUD_1946_and_Newer","Residential_Low_Density",24,2280,"Pave","No_Alley_Access","Regular","Lvl","AllPub","FR2","Gtl","Northpark_Villa","Norm","Norm","Twnhs","One_Story","Good","Average",1975,1975,"Gable","CompShg","Plywood","Brk Cmn","None",0,"Typical","Typical","CBlock","Good","Typical","No","ALQ",1,"LwQ",622,0,1057,"GasA","Typical","Y","SBrkr",1055,0,0,1055,0,1,2,0,2,1,"Typical",4,"Typ",1,"Fair","Attchd",1975,"RFn",2,440,"Typical","Typical","Paved",0,27,0,0,0,0,"No_Pool","No_Fence","None",0,8,2009,"WD ","Normal",-93.625945,42.050682,123000
527454050,"Two_Story_PUD_1946_and_Newer","Residential_Low_Density",24,2308,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Northpark_Villa","Norm","Norm","TwnhsE","Two_Story","Above_Average","Average",1974,1974,"Gable","CompShg","Plywood","Brk Cmn","None",0,"Typical","Typical","CBlock","Typical","Typical","No","ALQ",1,"Rec",495,103,855,"GasA","Typical","Y","SBrkr",855,467,0,1322,0,1,2,1,3,1,"Typical",6,"Typ",1,"Fair","Attchd",1974,"Unf",2,440,"Typical","Typical","Paved",260,0,0,0,0,0,"No_Pool","No_Fence","None",0,6,2009,"WD ","Normal",-93.625918,42.050533,147000
527454130,"Two_Story_PUD_1946_and_Newer","Residential_Low_Density",24,2349,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Northpark_Villa","Norm","Norm","Twnhs","Two_Story","Above_Average","Average",1977,1977,"Gable","CompShg","Plywood","Brk Cmn","None",0,"Typical","Typical","CBlock","Good","Typical","No","ALQ",1,"Unf",0,466,855,"GasA","Typical","Y","SBrkr",855,601,0,1456,0,0,2,1,3,1,"Typical",6,"Typ",1,"Typical","Attchd",1977,"Unf",2,440,"Typical","Typical","Paved",0,28,0,0,0,0,"No_Pool","No_Fence","None",0,5,2009,"WD ","Normal",-93.625846,42.050213,137900
527455050,"Two_Story_PUD_1946_and_Newer","Residential_Low_Density",24,2364,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Northpark_Villa","Norm","Norm","TwnhsE","Two_Story","Above_Average","Average",1978,1978,"Gable","CompShg","Plywood","Brk Cmn","None",0,"Typical","Typical","CBlock","Good","Typical","No","ALQ",1,"Unf",0,484,804,"GasA","Typical","Y","SBrkr",804,744,0,1548,0,1,2,1,3,1,"Typical",7,"Typ",1,"Typical","Detchd",1978,"Unf",2,440,"Typical","Typical","Paved",108,0,0,0,0,0,"No_Pool","No_Fence","None",0,7,2009,"WD ","Normal",-93.625688,42.05009,147000
527455060,"Two_Story_PUD_1946_and_Newer","Residential_Low_Density",24,2289,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Northpark_Villa","Norm","Norm","Twnhs","Two_Story","Above_Average","Above_Average",1978,1978,"Gable","CompShg","Plywood","Brk Cmn","None",0,"Typical","Typical","CBlock","Typical","Typical","No","ALQ",1,"Unf",0,544,855,"GasA","Typical","Y","SBrkr",855,586,0,1441,0,0,2,1,3,1,"Typical",7,"Typ",1,"Typical","Attchd",1978,"Unf",2,440,"Typical","Typical","Paved",28,0,0,0,0,0,"No_Pool","No_Fence","None",0,4,2009,"WD ","Normal",-93.62569,42.050134,148500
527455080,"Two_Story_PUD_1946_and_Newer","Residential_Low_Density",24,2364,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Northpark_Villa","Norm","Norm","TwnhsE","Two_Story","Above_Average","Average",1978,1978,"Gable","CompShg","Plywood","Brk Cmn","None",0,"Good","Typical","CBlock","Good","Typical","No","ALQ",1,"Unf",0,576,855,"GasA","Typical","Y","SBrkr",855,601,0,1456,0,0,2,1,3,1,"Typical",6,"Typ",1,"Typical","Attchd",1978,"Fin",2,440,"Typical","Typical","Paved",147,0,0,0,0,0,"No_Pool","No_Fence","None",0,4,2009,"WD ","Normal",-93.625696,42.050222,138000
527455090,"One_Story_PUD_1946_and_Newer","Residential_Low_Density",24,2104,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Northpark_Villa","Norm","Norm","TwnhsE","One_Story","Good","Above_Average",1976,1976,"Gable","CompShg","Plywood","Brk Cmn","None",0,"Typical","Typical","CBlock","Typical","Typical","No","ALQ",1,"Unf",0,300,836,"GasA","Typical","Y","SBrkr",836,0,0,836,0,1,1,0,2,1,"Typical",5,"Typ",0,"No_Fireplace","Attchd",1976,"Unf",1,345,"Typical","Typical","Paved",150,20,0,0,0,0,"No_Pool","No_Fence","None",0,10,2009,"WD ","Normal",-93.625707,42.050397,128500
527455240,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",65,7150,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Average",1967,1967,"Gable","CompShg","HdBoard","HdBoard","BrkFace",60,"Typical","Typical","CBlock","Typical","Typical","No","BLQ",2,"Unf",0,460,892,"GasA","Typical","Y","SBrkr",892,0,0,892,0,0,1,0,3,1,"Typical",5,"Typ",0,"No_Fireplace","Attchd",1967,"RFn",1,288,"Typical","Typical","Paved",0,0,0,0,0,0,"No_Pool","Good_Wood","None",0,7,2009,"WD ","Normal",-93.6256036,42.0488934,100000
527455280,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",0,10710,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","North_Ames","Norm","Norm","OneFam","One_Story","Average","Good",1966,2004,"Hip","CompShg","HdBoard","HdBoard","BrkFace",165,"Good","Typical","PConc","Typical","Typical","No","BLQ",2,"Unf",0,220,864,"GasA","Excellent","Y","SBrkr",1120,0,0,1120,0,1,1,0,3,1,"Typical",5,"Typ",1,"Typical","Attchd",1966,"RFn",2,656,"Typical","Typical","Paved",0,162,0,0,0,0,"No_Pool","No_Fence","Shed",1200,7,2009,"WD ","Normal",-93.626521,42.048486,148800
528102040,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",96,12456,"Pave","No_Alley_Access","Regular","Lvl","AllPub","FR2","Gtl","Northridge_Heights","Norm","Norm","OneFam","One_Story","Very_Excellent","Average",2006,2007,"Hip","CompShg","CemntBd","CmentBd","Stone",230,"Excellent","Typical","PConc","Excellent","Typical","Gd","GLQ",3,"Unf",0,528,1700,"GasA","Excellent","Y","SBrkr",1718,0,0,1718,1,0,2,0,3,1,"Excellent",7,"Typ",1,"Good","Attchd",2008,"Fin",3,786,"Typical","Typical","Paved",216,48,0,0,0,0,"No_Pool","No_Fence","None",0,7,2009,"WD ","Normal",-93.658877,42.0623099,337500
528102140,"Two_Story_1946_and_Newer","Residential_Low_Density",110,14257,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","PosN","Norm","OneFam","Two_Story","Excellent","Average",2007,2007,"Hip","CompShg","VinylSd","VinylSd","Stone",726,"Excellent","Typical","PConc","Excellent","Typical","No","GLQ",3,"Unf",0,416,1776,"GasA","Excellent","Y","SBrkr",1794,978,0,2772,1,0,3,1,4,1,"Excellent",10,"Typ",3,"Good","BuiltIn",2007,"Fin",3,754,"Typical","Typical","Paved",135,64,0,0,0,0,"No_Pool","No_Fence","None",0,6,2009,"WD ","Normal",-93.6562749,42.063304,462000
528104070,"Two_Story_1946_and_Newer","Residential_Low_Density",104,13518,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","OneFam","Two_Story","Excellent","Average",2008,2009,"Hip","CompShg","VinylSd","VinylSd","Stone",860,"Excellent","Typical","PConc","Excellent","Typical","No","Unf",7,"Unf",0,1926,1926,"GasA","Excellent","Y","SBrkr",1966,1174,0,3140,0,0,3,1,4,1,"Excellent",11,"Typ",2,"Good","BuiltIn",2009,"Fin",3,820,"Typical","Typical","Paved",144,78,0,0,0,0,"No_Pool","No_Fence","None",0,7,2009,"New","Partial",-93.652716,42.063025,485000
528106020,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",105,15431,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","OneFam","One_Story","Very_Excellent","Average",2008,2008,"Hip","CompShg","VinylSd","VinylSd","Stone",200,"Excellent","Typical","PConc","Excellent","Typical","Gd","GLQ",3,"ALQ",539,788,3094,"GasA","Excellent","Y","SBrkr",2402,0,0,2402,1,0,2,0,2,1,"Excellent",10,"Typ",2,"Good","Attchd",2008,"Fin",3,672,"Typical","Typical","Paved",0,72,0,0,170,0,"No_Pool","No_Fence","None",0,4,2009,"WD ","Normal",-93.657828,42.061902,555000
528106070,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",108,13173,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","Northridge_Heights","Norm","Norm","OneFam","One_Story","Excellent","Average",2006,2007,"Hip","CompShg","VinylSd","VinylSd","Stone",300,"Good","Typical","PConc","Excellent","Typical","No","GLQ",3,"Unf",0,80,1652,"GasA","Excellent","Y","SBrkr",1652,0,0,1652,1,0,2,0,2,1,"Excellent",6,"Typ",2,"Excellent","Attchd",2006,"Fin",2,840,"Typical","Typical","Paved",404,102,0,0,0,0,"No_Pool","No_Fence","None",0,11,2009,"WD ","Normal",-93.657483,42.06128,325000
528108010,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",110,14230,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Corner","Gtl","Northridge_Heights","Norm","Norm","OneFam","One_Story","Very_Good","Average",2007,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",640,"Good","Typical","PConc","Good","Typical","No","Unf",7,"Unf",0,1566,1566,"GasA","Excellent","Y","SBrkr",1600,0,0,1600,0,0,2,0,3,1,"Good",7,"Typ",1,"Good","Attchd",2007,"RFn",3,890,"Typical","Typical","Paved",0,56,0,0,0,0,"No_Pool","No_Fence","None",0,7,2009,"WD ","Normal",-93.654241,42.062991,256300
528108020,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",98,12704,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","OneFam","One_Story","Very_Good","Average",2008,2009,"Hip","CompShg","VinylSd","VinylSd","BrkFace",306,"Excellent","Typical","PConc","Excellent","Typical","No","Unf",7,"Unf",0,2042,2042,"GasA","Excellent","Y","SBrkr",2042,0,0,2042,0,0,2,1,3,1,"Excellent",8,"Typ",1,"Good","Attchd",2009,"RFn",3,1390,"Typical","Typical","Paved",0,90,0,0,0,0,"No_Pool","No_Fence","None",0,8,2009,"New","Partial",-93.654144,42.062992,253293
528108040,"Two_Story_1946_and_Newer","Residential_Low_Density",95,12350,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","OneFam","Two_Story","Excellent","Average",2009,2009,"Gable","CompShg","VinylSd","VinylSd","None",0,"Good","Typical","PConc","Excellent","Typical","No","GLQ",3,"Unf",0,379,1365,"GasA","Excellent","Y","SBrkr",1365,1325,0,2690,1,0,2,1,3,1,"Excellent",8,"Typ",1,"Good","Attchd",2009,"RFn",3,864,"Typical","Typical","Paved",0,197,0,0,0,0,"No_Pool","No_Fence","None",0,7,2009,"New","Partial",-93.653955,42.062994,398800
528108070,"Two_Story_1946_and_Newer","Residential_Low_Density",96,11308,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","OneFam","Two_Story","Excellent","Average",2008,2008,"Gable","CompShg","VinylSd","VinylSd","Stone",154,"Excellent","Typical","PConc","Excellent","Typical","Av","GLQ",3,"Unf",0,168,1104,"GasA","Excellent","Y","SBrkr",1130,1054,0,2184,1,0,2,1,3,1,"Excellent",10,"Typ",1,"Good","Attchd",2008,"Fin",3,836,"Typical","Typical","Paved",0,102,0,0,0,0,"No_Pool","No_Fence","None",0,7,2009,"WD ","Normal",-93.652863,42.062942,335000
528108130,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",95,12350,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","OneFam","One_Story","Excellent","Average",2008,2008,"Hip","CompShg","VinylSd","VinylSd","Stone",450,"Excellent","Typical","PConc","Excellent","Typical","Av","GLQ",3,"Unf",0,788,2020,"GasA","Excellent","Y","SBrkr",2020,0,0,2020,1,0,2,0,3,1,"Excellent",7,"Typ",1,"Good","Attchd",2008,"RFn",3,896,"Typical","Typical","Paved",192,98,0,0,0,0,"No_Pool","No_Fence","None",0,5,2009,"WD ","Normal",-93.654439,42.062258,404000
528108140,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",94,12220,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","OneFam","One_Story","Very_Excellent","Average",2009,2009,"Hip","CompShg","CemntBd","CmentBd","BrkFace",305,"Excellent","Typical","CBlock","Excellent","Typical","No","GLQ",3,"Unf",0,570,2006,"GasA","Excellent","Y","SBrkr",2020,0,0,2020,1,0,2,1,3,1,"Excellent",9,"Typ",1,"Good","Attchd",2009,"Fin",3,900,"Typical","Typical","Paved",156,54,0,0,0,0,"No_Pool","No_Fence","None",0,9,2009,"New","Partial",-93.654567,42.062257,402861
528110010,"Two_Story_1946_and_Newer","Residential_Low_Density",97,13478,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Corner","Gtl","Northridge_Heights","Norm","Norm","OneFam","Two_Story","Very_Excellent","Average",2008,2008,"Gable","CompShg","CemntBd","CmentBd","Stone",420,"Excellent","Typical","PConc","Excellent","Typical","Gd","GLQ",3,"Unf",0,384,1722,"GasA","Excellent","Y","SBrkr",1728,568,0,2296,1,0,2,1,3,1,"Excellent",10,"Typ",1,"Good","BuiltIn",2008,"RFn",3,842,"Typical","Typical","Paved",382,274,0,0,0,0,"No_Pool","No_Fence","None",0,6,2009,"ConLI","Normal",-93.658224,42.062776,451950
528110020,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",105,13693,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","PosA","PosA","OneFam","One_Story","Very_Excellent","Average",2007,2007,"Hip","CompShg","VinylSd","VinylSd","Stone",472,"Excellent","Typical","PConc","Excellent","Typical","Gd","GLQ",3,"Unf",0,342,2630,"GasA","Excellent","Y","SBrkr",2674,0,0,2674,2,0,2,1,2,1,"Excellent",8,"Typ",2,"Good","Attchd",2007,"Fin",3,762,"Typical","Typical","Paved",360,50,0,0,0,0,"No_Pool","No_Fence","None",0,3,2009,"WD ","Normal",-93.657835,42.062789,610000
528110090,"Two_Story_1946_and_Newer","Residential_Low_Density",107,13891,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","OneFam","Two_Story","Excellent","Average",2008,2009,"Hip","CompShg","VinylSd","VinylSd","Stone",424,"Excellent","Typical","PConc","Excellent","Typical","Gd","Unf",7,"Unf",0,1734,1734,"GasA","Excellent","Y","SBrkr",1734,1088,0,2822,0,0,3,1,4,1,"Excellent",12,"Typ",1,"Good","BuiltIn",2009,"RFn",3,1020,"Typical","Typical","Paved",52,170,0,0,192,0,"No_Pool","No_Fence","None",0,1,2009,"New","Partial",-93.657049,42.0623985,582933
528112040,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",95,11578,"Pave","No_Alley_Access","Regular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","OneFam","One_Story","Excellent","Average",2008,2008,"Gable","CompShg","VinylSd","VinylSd","Stone",302,"Excellent","Typical","PConc","Excellent","Typical","No","Unf",7,"Unf",0,1736,1736,"GasA","Excellent","Y","SBrkr",1736,0,0,1736,0,0,2,0,3,1,"Excellent",7,"Typ",1,"Good","Attchd",2008,"RFn",3,834,"Typical","Typical","Paved",319,90,0,0,0,0,"No_Pool","No_Fence","None",0,7,2009,"WD ","Normal",-93.654437,42.062108,360000
528116010,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",129,16870,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","FR3","Gtl","Northridge_Heights","Norm","Norm","OneFam","One_Story","Very_Good","Average",2004,2005,"Hip","CompShg","VinylSd","VinylSd","BrkFace",238,"Good","Typical","PConc","Excellent","Typical","Gd","GLQ",3,"Unf",0,251,1782,"GasA","Excellent","Y","SBrkr",1782,0,0,1782,1,0,2,0,3,1,"Good",7,"Typ",2,"Good","Attchd",2004,"Fin",3,932,"Typical","Typical","Paved",99,82,0,0,0,0,"No_Pool","No_Fence","None",0,4,2009,"WD ","Normal",-93.658854,42.060934,296000
528118060,"Two_Story_1946_and_Newer","Residential_Low_Density",59,23303,"Pave","No_Alley_Access","Irregular","Lvl","AllPub","CulDSac","Gtl","Northridge_Heights","Norm","Norm","OneFam","Two_Story","Very_Good","Average",2007,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",20,"Good","Typical","PConc","Excellent","Typical","Av","GLQ",3,"Unf",0,278,1508,"GasA","Excellent","Y","SBrkr",1508,1012,0,2520,1,0,2,1,5,1,"Excellent",10,"Typ",1,"Good","BuiltIn",2007,"Fin",3,640,"Typical","Typical","Paved",192,273,0,0,0,0,"No_Pool","No_Fence","None",0,6,2009,"WD ","Family",-93.656737,42.060353,409900
528120020,"One_Story_1946_and_Newer_All_Styles","Residential_Low_Density",87,11146,"Pave","No_Alley_Access","Slightly_Irregular","Lvl","AllPub","Inside","Gtl","Northridge_Heights","Norm","Norm","OneFam","One_Story","Very_Good","Average",2006,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",250,"Good","Typical","PConc","Excellent","Typical","Av","Unf",7,"Unf",0,1709,1709,"GasA","Excellent","Y","SBrkr",1717,0,0,1717,0,0,2,0,3,1,"Good",7,"Typ",1,"Good","Attchd",2006,"RFn",3,908,"Typical","Typical","Paved",169,39,0,0,0,0,"No_Pool","No_Fence","None",0,7,2009,"WD ","Normal",-93.653152,42.061382,255500
